,bev,ac_leakage,ac_efficiency,powertrain_type,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,cost_curve_class,structure_mass_lbs,footprint_ft2,structure_material,curbweight_lbs,rated_hp,battery_kwh,motor_kw,vehicle_id,vehicle_base_year_id,vehicle_name,model_year,delta_glider_non_structure_mass_lbs,glider_non_structure_mass_lbs,battery_mass_lbs,powertrain_mass_lbs,etw_lbs,vehicle_eng_rated_hp,vehicle_mot_rated_kw,rlhp20,rlhp60,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,tech_bundle,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,frontier
14,1,1,1,BEV,0.1804523140250628,0.16435140625948502,0.1809289516494972,0.16428278920925396,0.186224558472687,0.2799477056652036,0.25571300357017923,0.3128403237055551,0.23463024277916633,0.23463024277916633,0,0,0.23463024277916633,5.0,0,13.8,0,0,0.17853481955707473,-5.0,0.17853481955707473,0,-18.8,71.29327106160001,-6.4241856,77.71745666160001,BEV,856.2058945000001,51.55500000000001,steel,4054.4692229534967,214.90609950059678,75.17255560297883,160.2557005119959,5294,371.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,61.20928750000013,2001.9762466236882,835.4176941421091,360.86938768769926,4354.469222953497,200.0,150.0,1.8691893613659334,15.191599239931424,0,742.9844418925738,1144.505049044375,13484.64496351995,7666.552398103505,BEV,4176.463262625,15565.360664428756,42780.51077961416,9554.041889040454,43482.79972067212,True
15,1,1,1,BEV,0.1751108563430469,0.1572981068858075,0.17559602285443032,0.15722943428246536,0.18346275178139743,0.26520017912693084,0.2520264655083197,0.3061259171000278,0.22959443782502084,0.22959443782502084,0,0,0.22959443782502084,5.0,0,13.8,0,0,0.17386780257109896,-5.0,0.17386780257109896,0,-18.8,64.72545983999998,-6.4241856,71.14964543999999,BEV,518.805293809524,46.76190476190476,aluminum,3561.0687774898224,188.75353565175504,73.2074958194101,140.7537066201511,5294,371.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,-58.294559523809625,1882.4723995998786,814.5676664714051,345.2234176090149,3861.0687774898224,200.0,150.0,1.8691893613659334,15.191599239931424,0,715.0343000670215,1005.2268180401793,13196.30805907741,7526.066349372012,BEV,4895.9069984285725,14505.463514428753,41844.00603941395,9246.327467479212,43479.302792770526,False
16,1,1,1,BEV,0.176001230428982,0.1584752821409747,0.17648496343883963,0.1584066199128838,0.1839219475668966,0.26765616562889216,0.2526362687997367,0.3072410278078504,0.2304307708558878,0.2304307708558878,0,0,0.2304307708558878,5.0,0,13.8,0,0,0.17464563733948074,-5.0,0.17464563733948074,0,-18.8,67.929270192,-6.4241856,74.353455792,BEV,537.2094585000002,49.1,aluminum,3643.3306608932744,193.11380564707903,73.53500519557085,144.00516446218478,5294,371.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,0.0,1940.7669591236881,817.7409961486658,347.61324712092005,3943.3306608932744,200.0,150.0,1.8691893613659334,15.191599239931424,0,715.0343000670215,1028.4478947636492,13244.462053819823,7546.435714918915,BEV,4989.768238350001,15022.486514428754,42546.63471634816,9289.917909749587,43718.56586761324,False
17,1,1,1,BEV,0.17694389814899816,0.15972082233487886,0.17742611914715437,0.15965217057080242,0.18440877042899617,0.2702573432259718,0.2532843218849363,0.3084237384611879,0.23131780384589096,0.23131780384589096,0,0,0.23131780384589096,5.0,0,13.8,0,0,0.17546923252335905,-5.0,0.17546923252335905,0,-18.8,71.29327106160001,-6.4241856,77.71745666160001,BEV,556.5338314250001,51.55500000000001,aluminum,3730.397915925793,197.72878313102007,73.88178211509855,147.44655794173096,5294,371.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,61.20928750000013,2001.9762466236882,821.4705107890755,350.41732708802897,4030.397915925793,200.0,150.0,1.8691893613659334,15.191599239931424,0,715.0343000670215,1053.0254430224968,13295.405981782584,7567.994967777554,BEV,5088.322540267501,15565.360664428756,43285.143897345915,9336.054710867073,43970.58634538495,False
18,1,1,1,BEV,0.17140508580380223,0.15598391966729722,0.17188550946452275,0.1559152979804067,0.17710013362269494,0.26609201961278506,0.24385314137935388,0.2980071858458832,0.22350538938441242,0.22350538938441242,0,0,0.22350538938441242,5.0,0,13.8,0,0,0.16964707833729797,-5.0,0.16964707833729797,0,-18.8,64.72545983999998,-6.4241856,71.14964543999999,BEV,798.1619904761907,46.76190476190476,steel,3829.7867500395296,202.99686274853798,71.43034877359915,151.37497035729368,5295,372.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla,2020,-58.294559523809625,1882.4723995998786,795.3446241126218,353.80773585083875,4129.78675003953,200.0,150.0,1.7374774329518963,14.46680713318914,0,742.9844418925738,1081.0811554244626,12934.315678656256,7610.917403700073,BEV,4045.864478571429,14505.463514428753,40920.62667267355,9434.98300101711,42524.95557602205,True
19,1,1,1,BEV,0.17241644685068153,0.15731723776151937,0.17289526845615846,0.15724862569609124,0.17762508048293488,0.26888564194632075,0.24455717356818713,0.29928357956796053,0.2244626846759704,0.2244626846759704,0,0,0.2244626846759704,5.0,0,13.8,0,0,0.17053103409761017,-5.0,0.17053103409761017,0,-18.8,67.929270192,-6.4241856,74.353455792,BEV,826.4760900000002,49.1,steel,3922.9517444390226,207.93504934101261,71.80254067267798,155.05738120312344,5295,372.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla,2020,0.0,1940.7669591236881,799.0787723647833,356.62992295055136,4222.951744439022,200.0,150.0,1.7374774329518963,14.46680713318914,0,742.9844418925738,1107.3799878044845,12989.283680430519,7633.986554910618,BEV,4109.5712025,15022.486514428754,41605.69238196695,9484.350984607676,42747.27087641582,False
20,1,1,1,BEV,0.17348305001116351,0.1587229807667558,0.1739601871373549,0.15865437830497817,0.17817890459940383,0.2718334650229228,0.24530118302086645,0.30063110554528727,0.22547332915896545,0.22547332915896545,0,0,0.22547332915896545,5.0,0,13.8,0,0,0.17146325058264011,-5.0,0.17146325058264011,0,-18.8,71.29327106160001,-6.4241856,77.71745666160001,BEV,856.2058945000001,51.55500000000001,steel,4021.2514963179183,213.1454024344765,72.1950528769011,158.9427468900363,5295,372.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla,2020,61.20928750000013,2001.9762466236882,803.2728380658675,359.7965171283628,4321.251496317918,200.0,150.0,1.7374774329518963,14.46680713318914,0,742.9844418925738,1135.1282715276125,13047.195966916272,7658.327154667748,BEV,4176.463262625,15565.360664428756,42325.459762057966,9536.439868087935,42981.178220011185,True
21,1,1,1,BEV,0.16812829560492762,0.1516600992169235,0.1686139474875488,0.15159144252480947,0.17540193875703156,0.25705086033767083,0.2415853660125976,0.29388364128182615,0.2204127309613696,0.2204127309613696,0,0,0.2204127309613696,5.0,0,13.8,0,0,0.1667831548923972,-5.0,0.1667831548923972,0,-18.8,64.72545983999998,-6.4241856,71.14964543999999,BEV,518.805293809524,46.76190476190476,aluminum,3528.039954876892,187.00285139482253,70.22448627048304,139.44821956035145,5295,372.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla,2020,-58.294559523809625,1882.4723995998786,782.6075604347869,344.15470103270235,3828.039954876892,200.0,150.0,1.7374774329518963,14.46680713318914,0,715.0343000670215,995.9033647924682,12755.861324552525,7517.887881610862,BEV,4895.9069984285725,14505.463514428753,41386.0573838802,9228.82554647035,42974.65755997268,False
22,1,1,1,BEV,0.16902130409274388,0.15283918982920217,0.16950552487045262,0.15277054329849138,0.17586419193844752,0.2595132959189449,0.24220097434500726,0.295005268290344,0.221253951217758,0.221253951217758,0,0,0.221253951217758,5.0,0,13.8,0,0,0.16756360992158487,-5.0,0.16756360992158487,0,-18.8,67.929270192,-6.4241856,74.353455792,BEV,537.2094585000002,49.1,aluminum,3610.277937178151,191.36185451836542,70.55309891435151,142.6987326947886,5295,372.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla,2020,0.0,1940.7669591236881,785.7561009353235,346.5454186191397,3910.277937178151,200.0,150.0,1.7374774329518963,14.46680713318914,0,715.0343000670215,1019.1176946569456,12804.547872518622,7538.251328860403,BEV,4989.768238350001,15022.486514428754,42089.20594888175,9272.40332358437,43214.465378468674,False
23,1,1,1,BEV,0.16996650979206687,0.15408653942323292,0.17044922116023883,0.1540179031255124,0.1763539685403934,0.2621208836486678,0.24285469229883305,0.2961943304382692,0.2221457478287019,0.2221457478287019,0,0,0.2221457478287019,5.0,0,13.8,0,0,0.16838972300339933,-5.0,0.16838972300339933,0,-18.8,71.29327106160001,-6.4241856,77.71745666160001,BEV,556.5338314250001,51.55500000000001,aluminum,3697.3116869445957,195.97505606428626,70.9009360014313,146.13880185551764,5295,372.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2020.0:5.0:BEV:steel:Tesla:Tesla,2020,61.20928750000013,2001.9762466236882,789.4531027834265,349.3485061124809,3997.3116869445957,200.0,150.0,1.7374774329518963,14.46680713318914,0,715.0343000670215,1043.6857849709716,12856.037239385905,7559.802285276216,BEV,5088.322540267501,15565.360664428756,42828.24281439637,9318.52237031421,43467.03776771165,False
24,1,1,1,BEV,0.20441463419159928,0.1872154197665413,0.2048468012255258,0.18714714961689358,0.212847458067032,0.29628168713262204,0.2857386918691292,0.349387220229523,0.26204041517214227,0.26204041517214227,0,0,0.26204041517214227,5.0,0,13.8,0,0,0.20337478100248885,-5.0,0.20337478100248885,0,-18.8,64.72545983999998,-6.4241856,71.14964543999999,BEV,798.1619904761907,46.76190476190476,steel,4357.698868398797,358.7770958067384,85.63148673789004,267.5404511541501,5296,373.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,-58.294559523809625,2059.4723995998784,951.3568371509036,548.7076411718247,4657.698868398797,200.0,250.0,2.127780520351131,16.562224204886192,0,742.9844418925738,1910.7051804788316,14996.987814949283,8338.657776554783,BEV,4045.864478571429,25140.836234133312,55176.03592658021,10992.347398926187,56976.347323793154,True
25,1,1,1,BEV,0.20565064152898968,0.18879314049484816,0.20608027482008817,0.18872487236025298,0.21363235443870454,0.29902131876044596,0.28668958923575105,0.35096429216693675,0.2632232191252026,0.2632232191252026,0,0,0.2632232191252026,5.0,0,13.8,0,0,0.20450475715072233,-5.0,0.20450475715072233,0,-18.8,67.929270192,-6.4241856,74.353455792,BEV,826.4760900000002,49.1,steel,4453.83279503715,366.69197291261787,86.1072661687252,273.44258319235945,5296,373.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,0.0,2117.766959123688,956.37050321104,553.2192427024224,4753.83279503715,200.0,250.0,2.127780520351131,16.562224204886192,0,770.9345837181263,1952.856691447089,15064.94647523058,8393.944948061768,BEV,4109.5712025,25657.859234133313,55950.11313509087,11117.736223226982,57288.82102155635,False
26,1,1,1,BEV,0.2069562909220446,0.19045979105076064,0.20738325029738836,0.19039152464172932,0.21446119648015063,0.30191654853076366,0.287694377588233,0.3526306085359476,0.26447295640196067,0.26447295640196067,0,0,0.26447295640196067,5.0,0,13.8,0,0,0.20569828574310223,-5.0,0.20569828574310223,0,-18.8,71.29327106160001,-6.4241856,77.71745666160001,BEV,856.2058945000001,51.55500000000001,steel,4555.49664366785,375.06213832830673,86.60980452341147,279.68422419375304,5296,373.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,61.20928750000013,2178.9762466236884,962.0161386896459,558.298363854515,4855.49664366785,200.0,250.0,2.127780520351131,16.562224204886192,0,770.9345837181263,1997.4328882225827,15136.652302706585,8433.046875057815,BEV,4176.463262625,26200.733384133313,56715.263296463425,11201.414346998525,57569.327131138816,True
27,1,1,1,BEV,0.2004012984216594,0.18209200376690315,0.20084171290640734,0.18202372429097902,0.2102976643872665,0.28739478985289274,0.2826551108057421,0.3442706151713055,0.25820296137847915,0.25820296137847915,0,0,0.25820296137847915,5.0,0,13.8,0,0,0.19970503179316654,-5.0,0.19970503179316654,0,-18.8,64.72545983999998,-6.4241856,71.14964543999999,BEV,518.805293809524,46.76190476190476,aluminum,4046.1769116333817,333.1289392214267,84.08632917607012,248.41459428004555,5296,373.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,-58.294559523809625,2059.4723995998784,934.4334200071914,533.4657982167884,4346.176911633382,200.0,250.0,2.127780520351131,16.562224204886192,0,742.9844418925738,1774.113223439062,14775.801107331608,8218.840270379545,BEV,4895.9069984285725,25140.836234133312,55548.48227560468,10735.937935711181,57329.27704478383,False
28,1,1,1,BEV,0.20148745462418313,0.18347875162588873,0.20192563355310217,0.18341047511737216,0.2109878534500461,0.28979851030868503,0.28348881339629967,0.3456545351175458,0.25924090133815936,0.25924090133815936,0,0,0.25924090133815936,5.0,0,13.8,0,0,0.2006983013090564,-5.0,0.2006983013090564,0,-18.8,67.929270192,-6.4241856,74.353455792,BEV,537.2094585000002,49.1,aluminum,4130.401778664755,340.0633222756023,84.5045479196027,253.58557089051786,5296,373.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,0.0,2117.766959123688,938.3919553271643,537.0334057139022,4430.401778664755,200.0,250.0,2.127780520351131,16.562224204886192,0,742.9844418925738,1811.043010150349,14835.741683666976,8251.234820126288,BEV,4989.768238350001,25657.859234133313,56288.6314283195,10805.262272169211,57607.0859334699,False
29,1,1,1,BEV,0.2026474241322491,0.18495957556420228,0.2030832185993658,0.1848913018529404,0.21172487163383388,0.29236675961694897,0.28437993616840623,0.34713324930014045,0.26034993697510533,0.26034993697510533,0,0,0.26034993697510533,5.0,0,13.8,0,0,0.20175899146074722,-5.0,0.20175899146074722,0,-18.8,71.29327106160001,-6.4241856,77.71745666160001,BEV,556.5338314250001,51.55500000000001,aluminum,4220.415836266967,347.4743396826331,84.951154299262,259.1119742305358,5296,373.0,Midsize:sedan:BEV:1.0:{'electricity':1.0}:car:4.0:0.0:2019:2019.0:5.0:BEV:steel:Tesla:Tesla,2020,61.20928750000013,2178.9762466236884,943.3796006837125,541.5261575345652,4520.415836266967,200.0,250.0,2.127780520351131,16.562224204886192,0,742.9844418925738,1850.5111632675157,14899.690643813297,8285.856007071172,BEV,5088.322540267501,26200.733384133313,57068.09818044538,10879.351612231261,57901.19304953663,False
