,Unnamed: 0,bev,ac_leakage,ac_efficiency,powertrain_type,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,cost_curve_class,structure_mass_lbs,footprint_ft2,structure_material,curbweight_lbs,rated_hp,battery_kwh,motor_kw,vehicle_id,vehicle_base_year_id,vehicle_name,model_year,delta_glider_non_structure_mass_lbs,glider_non_structure_mass_lbs,battery_mass_lbs,powertrain_mass_lbs,etw_lbs,vehicle_eng_rated_hp,vehicle_mot_rated_kw,rlhp20,rlhp60,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,tech_bundle,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,frontier,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw
0,0,1.0,1,1,BEV,0.2059938723374228,0.183142781313606,0.206471588415027,0.1830741416323712,0.218839476852799,0.2973904214461437,0.2960006446377757,0.3581623597607626,0.2686217698205719,0.2686217698205719,0.0,0.0,0.2686217698205719,5.0,0,13.8,0.0,0.0,0.2053364754895798,-5.0,0.2053364754895798,0,-18.8,57.02587488,-6.4241856,63.450060480000005,BEV,730.1158857142858,41.142857142857146,steel,3675.772819503807,213.75910088512555,86.45746336403361,159.4003824589682,1334,0.0,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,2020,-51.64457142857143,1624.5707976951169,960.7564780438962,360.3296580505081,3975.772819503807,200.0,150.0,2.464912055943806,18.20582439514356,0.0,715.0343000670215,1138.396587210559,15114.923264004834,7642.881936363573,BEV,3892.760742857143,9744.966134154318,38248.96296465745,9496.312823641154,40026.55552013815,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1.0,1,1,BEV,0.2069096478289113,0.1843519628665302,0.2073857738977373,0.1842833332922356,0.2193262212675187,0.2998212917709589,0.296625439203504,0.359299214053846,0.2694744105403845,0.2694744105403845,0.0,0.0,0.2694744105403845,5.0,0,13.8,0.0,0.0,0.2061425359491931,-5.0,0.2061425359491931,0,-18.8,59.844705984,-6.4241856,66.268891584,BEV,755.0276800000001,43.2,steel,3758.74188350053,218.58404339166876,86.79685724176554,162.9983470728764,1334,0.0,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,2020,0.0,1676.215369123688,964.384873564206,363.11396081263615,4058.74188350053,200.0,150.0,2.464912055943806,18.20582439514356,0.0,715.0343000670215,1164.0923262934418,15163.322776604742,7665.422058366102,BEV,3948.81228,10206.52727701146,38863.211018342765,9544.548684726566,40233.71138601534,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,1.0,1,1,BEV,0.2078765263335716,0.1856274063534592,0.2083509807777974,0.1855587869591803,0.2198413958984687,0.3023874946518451,0.2972887185796756,0.3605024904899068,0.2703768678674301,0.2703768678674301,0.0,0.0,0.2703768678674301,5.0,0,13.8,0.0,0.0,0.2069938029949229,-5.0,0.2069938029949229,0,-18.8,62.80447864320001,-6.4241856,69.2286642432,BEV,781.1850640000001,45.36000000000001,steel,3846.256244059643,223.673310859014,87.1552854715465,166.79341908324557,1334,0.0,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,2020,54.2268000000001,1730.4421691236882,968.4230499502946,366.2059609856598,4146.256244059643,200.0,150.0,2.464912055943806,18.20582439514356,0.0,742.9844418925738,1191.195755771942,15214.398907069926,7707.509158390844,BEV,4007.666394,10691.166477011462,39554.92113413675,9641.68935605536,40498.01124410079,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,1.0,1,1,BEV,0.2029372244277748,0.1790964136830742,0.2034203032203816,0.1790277366675393,0.2172259618686695,0.2892718769814779,0.2939456685626042,0.3543926765995567,0.2657945074496675,0.2657945074496675,0.0,0.0,0.2657945074496675,5.0,0,13.8,0.0,0.0,0.2026480839209335,-5.0,0.2026480839209335,0,-18.8,57.02587488,-6.4241856,63.450060480000005,BEV,474.5753257142858,41.142857142857146,aluminum,3397.9793629190185,197.6044356141224,85.32550901934046,147.35383186986203,1334,0.0,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,2020,-51.64457142857143,1624.5707976951169,948.197712292694,350.63552721692184,3697.9793629190185,200.0,150.0,2.464912055943806,18.20582439514356,0.0,715.0343000670215,1052.3632172352518,14953.246336242935,7567.414067964181,BEV,4670.334161142857,9744.966134154318,38703.35821680656,9334.811585266454,40466.571803571605,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1.0,1,1,BEV,0.2037398909004347,0.1801607818645512,0.2042215522759802,0.1800921152233562,0.2176477105874643,0.2914048248236774,0.2944800622101948,0.3553783246901429,0.2665337435176071,0.2665337435176071,0.0,0.0,0.2665337435176071,5.0,0,13.8,0.0,0.0,0.2033536801015656,-5.0,0.2033536801015656,0,-18.8,59.844705984,-6.4241856,66.268891584,BEV,490.7679920000001,43.2,aluminum,3471.0882094607086,201.8559718408933,85.62260214802762,150.5242068283048,1334,0.0,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,2020,0.0,1676.215369123688,951.167568132106,352.93728020491403,3771.0882094607086,200.0,150.0,2.464912055943806,18.20582439514356,0.0,715.0343000670215,1075.005220831436,14995.718111664804,7587.2754746275,BEV,4752.916759200001,10206.52727701146,39332.47714340223,9377.314995525958,40688.021785862016,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1.0,1,1,BEV,0.2045923809571049,0.181289715375692,0.2050725444285859,0.1812210592954824,0.218097275336309,0.2936692347587117,0.2950519741645648,0.3564286836010487,0.2673215127007865,0.2673215127007865,0.0,0.0,0.2673215127007865,5.0,0,13.8,0.0,0.0,0.2041033841189426,-5.0,0.2041033841189426,0,-18.8,62.80447864320001,-6.4241856,69.2286642432,BEV,507.7702916000001,45.36000000000001,aluminum,3548.5972373121413,206.36339406679653,85.93826699744953,153.88539624076935,1334,0.0,Compact:sedan:BEV:1.0:{'electricity':1.0}:car:2.0:0.0:2019:2015.0:5.0:BEV:steel:VW,2020,54.2268000000001,1730.4421691236882,954.7100332369328,355.67474335151985,3848.597237312141,200.0,150.0,2.464912055943806,18.20582439514356,0.0,715.0343000670215,1099.00997224477,15040.815159737504,7608.332274112881,BEV,4839.62848716,10691.166477011462,39993.986670333645,9422.376546424672,40921.537770968906,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,1,1,ICE,,,,,,,,,0.0,0.0,224.2623287757932,224.2623287757932,0.0,5.0,0,13.8,224.2623287757932,184.82868075472524,0.0,179.82868075472524,0.0,0,166.02868075472523,32.413824,32.41942431889067,-0.0056003188906714,GDI_TRX10_SS0,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,2746.957495003702,0.0,0.0,0.0,GDI_TRX10_SS0,3825.2913,8875.466746654316,19667.06552460632,6966.307477951999,22187.51809662383,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.79616889266336,207.39193489816412,196.1836521035286,156.60621693027196,366.9480198059388,218.07030590594977,2.497734778363014,1.2843088680962904,0.0,0.0
7,7,,1,1,ICE,,,,,,,,,0.0,0.0,226.32602681311545,226.32602681311545,0.0,5.0,0,13.8,226.32602681311545,187.06883124014175,0.0,182.06883124014175,0.0,0,168.26883124014176,32.413824,32.856845063275046,-0.4430210632750473,GDI_TRX10_SS0,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,2746.957495003702,0.0,0.0,0.0,GDI_TRX10_SS0,3877.969365,9334.304746654318,20293.38588139301,7081.111769738693,22446.80722801023,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,227.91858740635757,211.19791625806704,198.90351534079983,157.47045894930676,373.8166315678004,219.1789477150029,2.580199038124665,1.3189303770257688,0.0,0.0
8,8,,1,1,ICE,,,,,,,,,0.0,0.0,228.5684652188301,228.5684652188301,0.0,5.0,0,13.8,228.5684652188301,189.45153557578868,0.0,184.45153557578868,0.0,0,170.65153557578867,33.750659923200004,33.3221014426708,0.4285584805292046,GDI_TRX10_SS0,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,2746.957495003702,0.0,0.0,0.0,GDI_TRX10_SS0,3933.28133325,9816.084646654315,20949.7074488124,7200.341468908084,22718.46489538832,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,231.2387764106525,215.206365771218,201.7949044507819,158.41560676146756,381.1027748074103,220.4392019478084,2.665926615910534,1.3554167807791395,0.0,0.0
9,9,,1,1,ICE,,,,,,,,,0.0,0.0,218.02545289940323,218.02545289940323,0.0,5.0,0,13.8,218.02545289940323,177.59488384686975,0.0,172.59488384686975,0.0,0,158.79488384686974,32.413824,31.00692419947517,1.406899800524826,GDI_TRX10_SS0,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,2746.957495003702,0.0,0.0,0.0,GDI_TRX10_SS0,4570.929182,8875.466746654316,20019.02793050294,6572.632001848622,22480.13857955412,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,214.6998153577993,194.75068387541896,187.3824109883966,154.04735924243244,344.5610277778198,215.2228512545575,2.21559838622967,1.169336415512252,0.0,0.0
10,10,,1,1,ICE,,,,,,,,,0.0,0.0,219.5624531971684,219.5624531971684,0.0,5.0,0,13.8,219.5624531971684,179.46936982641537,0.0,174.46936982641537,0.0,0,160.66936982641536,32.413824,31.372943829785168,1.0408801702148305,GDI_TRX10_SS0,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,2746.957495003702,0.0,0.0,0.0,GDI_TRX10_SS0,4648.5415311,9334.304746654318,20661.48007687662,6678.633799122305,22750.54813629536,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217.31907720030435,198.09084965917768,189.6668816226188,154.66758692986284,350.4033373256796,215.82475192819916,2.2914661124549265,1.199728369687527,0.0,0.0
11,11,,1,1,ICE,,,,,,,,,0.0,0.0,221.27672942178071,221.27672942178071,0.0,5.0,0,13.8,221.27672942178071,181.4770349293516,0.0,176.4770349293516,0.0,0,162.67703492935158,33.750659923200004,31.76496854844491,1.9856913747550955,GDI_TRX10_SS0,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,2746.957495003702,0.0,0.0,0.0,GDI_TRX10_SS0,4730.034497655,9816.084646654315,21334.940817595467,6788.821673286147,23034.319679037544,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220.12168609584708,201.61310366175516,192.1102431316312,155.36868679381507,356.6243908533205,216.5864105789509,2.370409675269064,1.231760711820703,0.0,0.0
12,12,,1,1,ICE,,,,,,,,,0.0,0.0,221.30120986270836,221.30120986270836,0.0,7.5,0,13.8,221.30120986270836,178.70500847769858,0.0,171.20500847769858,0.0,0,157.40500847769857,32.413824,30.73553157538933,1.678292424610664,GDI_TRX10_SS1,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3261.510903789772,0.0,0.0,0.0,GDI_TRX10_SS1,3825.2913,8875.466746654316,20181.618933392383,7480.860886738069,22673.89738523867,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216.71365582238215,194.02403326054403,187.3524538305117,156.4742454197232,367.199270847741,218.07152785897387,2.497734778363014,1.2843088680962904,0.0,0.0
13,13,,1,1,ICE,,,,,,,,,0.0,0.0,223.3154754492909,223.3154754492909,0.0,7.5,0,13.8,223.3154754492909,180.8450530697665,0.0,173.3450530697665,0.0,0,159.54505306976648,32.413824,31.153405242614884,1.2604187573851142,GDI_TRX10_SS1,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3263.344044574268,0.0,0.0,0.0,GDI_TRX10_SS1,3877.969365,9334.304746654318,20809.77243096357,7597.498319309258,22934.549323104067,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,219.70534603794036,197.61174046886123,189.92536605250956,157.33668137730655,374.0467366065102,219.18103567869997,2.580199038124665,1.3189303770257688,0.0,0.0
14,14,,1,1,ICE,,,,,,,,,0.0,0.0,225.50607370904888,225.50607370904888,0.0,7.5,0,13.8,225.50607370904888,183.12258716209504,0.0,175.62258716209502,0.0,0,161.822587162095,33.750659923200004,31.59812565961932,2.152534263580684,GDI_TRX10_SS1,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3265.2696291592238,0.0,0.0,0.0,GDI_TRX10_SS1,3933.28133325,9816.084646654315,21468.01958296792,7718.653603063605,23207.63933229479,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.88806095601265,201.39051105660528,192.6630028698281,158.27998208173628,381.3127304240897,220.44217021749583,2.665926615910534,1.3554167807791395,0.0,0.0
15,15,,1,1,ICE,,,,,,,,,0.0,0.0,215.2307042611132,215.2307042611132,0.0,7.5,0,13.8,215.2307042611132,171.80600020060442,0.0,164.30600020060442,0.0,0,150.5060002006044,32.413824,29.38840362317082,3.025420376829178,GDI_TRX10_SS1,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3255.37882650094,0.0,0.0,0.0,GDI_TRX10_SS1,4570.929182,8875.466746654316,20527.449262000177,7081.05333334586,22961.96875200144,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,207.05318446820905,182.10979504844408,179.04791430557557,153.92188099799574,344.903681287885,215.22104300734148,2.21559838622967,1.169336415512252,0.0,0.0
16,16,,1,1,ICE,,,,,,,,,0.0,0.0,216.72333299811223,216.72333299811223,0.0,7.5,0,13.8,216.72333299811223,173.5916170528994,0.0,166.0916170528994,0.0,0,152.2916170528994,32.413824,29.737070312217348,2.67675368778265,GDI_TRX10_SS1,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,3257.006711103973,0.0,0.0,0.0,GDI_TRX10_SS1,4648.5415311,9334.304746654318,21171.52929297689,7188.683015222576,23233.584011825176,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209.5569901944901,185.25748108147957,181.19963937494924,154.54030386537903,350.7178194287041,215.823759628698,2.2914661124549265,1.199728369687527,0.0,0.0
17,17,,1,1,ICE,,,,,,,,,0.0,0.0,218.391172549435,218.391172549435,0.0,7.5,0,13.8,218.391172549435,175.50591163034682,0.0,168.00591163034682,0.0,0,154.2059116303468,33.750659923200004,30.11086312858804,3.639796794611964,GDI_TRX10_SS1,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,3258.71697976826,0.0,0.0,0.0,GDI_TRX10_SS1,4730.034497655,9816.084646654315,21846.700302360023,7300.581158050705,23518.623992811456,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.2380824171649,188.5770910663916,183.50427062029488,155.23957571309825,356.9126281293739,216.5862699670766,2.370409675269064,1.231760711820703,0.0,0.0
