,Unnamed: 0,bev,ac_leakage,ac_efficiency,powertrain_type,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,cost_curve_class,structure_mass_lbs,footprint_ft2,structure_material,curbweight_lbs,rated_hp,battery_kwh,motor_kw,vehicle_id,vehicle_base_year_id,vehicle_name,model_year,delta_glider_non_structure_mass_lbs,glider_non_structure_mass_lbs,battery_mass_lbs,powertrain_mass_lbs,etw_lbs,vehicle_eng_rated_hp,vehicle_mot_rated_kw,rlhp20,rlhp60,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,tech_bundle,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,frontier,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw
18,18,,1,1,ICE,,,,,,,,,0.0,0.0,230.91270960319497,230.91270960319497,0.0,5.0,0,13.8,230.91270960319497,187.11490812265268,0.0,182.11490812265268,0.0,0,168.31490812265267,32.413824,32.86584221966165,-0.4520182196616531,GDI_TRX11_SS0,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,2810.774198922387,0.0,0.0,0.0,GDI_TRX11_SS0,3825.2913,8875.466746654316,19730.882228525,7030.124181870684,22314.61109376656,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.0135460253385,210.4387171096128,197.11923826625105,159.13525630266483,368.1045269126228,227.0514229071865,2.497734778363014,1.2843088680962904,0.0,0.0
19,19,,1,1,ICE,,,,,,,,,0.0,0.0,233.00935943416647,233.00935943416647,0.0,5.0,0,13.8,233.00935943416647,189.4948348955483,0.0,184.4948348955483,0.0,0,170.6948348955483,32.413824,33.33055624104434,-0.9167322410443433,GDI_TRX11_SS0,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,2810.774198922387,0.0,0.0,0.0,GDI_TRX11_SS0,3877.969365,9334.304746654318,20357.20258531169,7144.928473657377,22574.213751161675,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.4337770995648,214.20851442682985,200.1033584409552,160.1688387137885,375.0050474118128,228.15980897185617,2.580199038124665,1.3189303770257688,0.0,0.0
20,20,,1,1,ICE,,,,,,,,,0.0,0.0,235.2754827931633,235.2754827931633,0.0,5.0,0,13.8,235.2754827931633,192.01969125137856,0.0,187.01969125137856,0.0,0,173.21969125137855,33.750659923200004,33.82356979250918,-0.0729098693091785,GDI_TRX11_SS0,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,2810.774198922387,0.0,0.0,0.0,GDI_TRX11_SS0,3933.28133325,9816.084646654315,21013.524152731086,7264.158172826768,22846.09677346121,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,233.0601685940016,218.1786610939039,203.26699672282467,161.2851385359603,382.3383853537361,229.403464080905,2.665926615910534,1.3554167807791395,0.0,0.0
21,21,,1,1,ICE,,,,,,,,,0.0,0.0,224.4690944657608,224.4690944657608,0.0,5.0,0,13.8,224.4690944657608,179.36955584798994,0.0,174.36955584798994,0.0,0,160.56955584798993,32.413824,31.353453753101903,1.060370246898092,GDI_TRX11_SS0,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,2810.774198922387,0.0,0.0,0.0,GDI_TRX11_SS0,4570.929182,8875.466746654316,20082.84463442162,6636.448705767307,22605.264517299463,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,214.8606919268668,197.9073062317565,187.38615634827715,155.95062216782588,345.73975672090967,224.06190094657256,2.21559838622967,1.169336415512252,0.0,0.0
22,22,,1,1,ICE,,,,,,,,,0.0,0.0,226.07802740603697,226.07802740603697,0.0,5.0,0,13.8,226.07802740603697,181.38790189334543,0.0,176.38790189334543,0.0,0,162.58790189334542,32.413824,31.7475640753022,0.6662599246978012,GDI_TRX11_SS0,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,2810.774198922387,0.0,0.0,0.0,GDI_TRX11_SS0,4648.5415311,9334.304746654318,20725.296780795303,6742.45050304099,22876.35849063248,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217.77132524056472,201.2210709028477,189.92660748820387,156.74748272497337,351.5526213753776,224.72663285702535,2.2914661124549265,1.199728369687527,0.0,0.0
23,23,,1,1,ICE,,,,,,,,,0.0,0.0,227.85364184691323,227.85364184691323,0.0,5.0,0,13.8,227.85364184691323,183.5398786143719,0.0,178.5398786143719,0.0,0,164.7398786143719,33.750659923200004,32.16776765775671,1.5828922654432915,GDI_TRX11_SS0,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,2810.774198922387,0.0,0.0,0.0,GDI_TRX11_SS0,4730.034497655,9816.084646654315,21398.757521514148,6852.638377204832,23160.71364731481,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220.87084832236343,204.71302869360596,192.6316567979717,157.62536424244152,357.762653580923,225.5333784998861,2.370409675269064,1.231760711820703,0.0,0.0
24,24,,1,1,ICE,,,,,,,,,0.0,0.0,227.5699929118332,227.5699929118332,0.0,7.5,0,13.8,227.5699929118332,180.19055986809676,0.0,172.69055986809673,0.0,0,158.89055986809672,32.413824,31.02560628208404,1.3882177179159605,GDI_TRX11_SS1,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3325.3276077084565,0.0,0.0,0.0,GDI_TRX11_SS1,3825.2913,8875.466746654316,20245.43563731107,7544.677590656754,22797.359598891173,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0001612397998,195.1879319563535,187.25190363505607,158.99979871850064,368.3496216219907,227.0691532371622,2.497734778363014,1.2843088680962904,0.0,0.0
25,25,,1,1,ICE,,,,,,,,,0.0,0.0,229.61363958357504,229.61363958357504,0.0,7.5,0,13.8,229.61363958357504,182.45961204123597,0.0,174.95961204123594,0.0,0,161.15961204123593,32.413824,31.46867048561989,0.945153514380106,GDI_TRX11_SS1,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3327.1607484929527,0.0,0.0,0.0,GDI_TRX11_SS1,3877.969365,9334.304746654318,20873.589134882262,7661.315023227943,23058.291088590977,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220.26940112540183,198.72271363381188,190.06677301423483,160.03086497641945,375.243020252834,228.17947610888476,2.580199038124665,1.3189303770257688,0.0,0.0
26,26,,1,1,ICE,,,,,,,,,0.0,0.0,231.8237256044304,231.8237256044304,0.0,7.5,0,13.8,231.8237256044304,184.867902915604,0.0,177.36790291560402,0.0,0,163.567902915604,33.750659923200004,31.938922994912502,1.8117369282875015,GDI_TRX11_SS1,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3329.086333077908,0.0,0.0,0.0,GDI_TRX11_SS1,3933.28133325,9816.084646654315,21531.83628688661,7782.47030698229,23331.566517732448,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223.737083493292,202.44541834855156,193.05254799116963,161.14471652340538,382.5666644588525,229.4249618064457,2.665926615910534,1.3554167807791395,0.0,0.0
27,27,,1,1,ICE,,,,,,,,,0.0,0.0,221.3006961899057,221.3006961899057,0.0,7.5,0,13.8,221.3006961899057,172.81555828035255,0.0,165.31555828035255,0.0,0,151.51555828035254,32.413824,29.58553397205476,2.82829002794524,GDI_TRX11_SS1,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3319.195530419625,0.0,0.0,0.0,GDI_TRX11_SS1,4570.929182,8875.466746654316,20591.265965918858,7144.870037264544,23083.53953032911,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,206.35174933238235,183.43873213861096,178.08408050995104,155.82534927592047,345.98792051430985,224.07153522063783,2.21559838622967,1.169336415512252,0.0,0.0
28,28,,1,1,ICE,,,,,,,,,0.0,0.0,222.86386170391185,222.86386170391185,0.0,7.5,0,13.8,222.86386170391185,174.7356503175721,0.0,167.2356503175721,0.0,0,153.43565031757208,32.413824,29.960458823610395,2.453365176389603,GDI_TRX11_SS1,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,3320.8234150226576,0.0,0.0,0.0,GDI_TRX11_SS1,4648.5415311,9334.304746654318,21235.34599689558,7252.49971914126,23355.82592552101,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209.12855438397304,186.54543717402385,180.47465184257604,156.61918801552258,351.8037631284513,224.73868524302347,2.2914661124549265,1.199728369687527,0.0,0.0
29,29,,1,1,ICE,,,,,,,,,0.0,0.0,224.59097343537297,224.59097343537297,0.0,7.5,0,13.8,224.59097343537297,176.7843585993653,0.0,169.2843585993653,0.0,0,155.4843585993653,33.750659923200004,30.360497797546465,3.3901621256535392,GDI_TRX11_SS1,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,3322.5336836869446,0.0,0.0,0.0,GDI_TRX11_SS1,4730.034497655,9816.084646654315,21910.517006278707,7364.39786196939,23641.429862759996,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,212.08741384892647,189.81939411427103,183.02207988223623,157.49416252949567,358.0137128620683,225.54775248442863,2.370409675269064,1.231760711820703,0.0,0.0
30,30,,1,1,ICE,,,,,,,,,0.0,0.0,222.59386308622572,222.59386308622572,0.0,5.0,0,13.8,222.59386308622572,178.8569330528207,0.0,173.8569330528207,0.0,0,160.05693305282068,32.413824,31.253356975625977,1.1604670243740216,GDI_TRX12_SS0,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3156.318303067461,0.0,0.0,0.0,GDI_TRX12_SS0,3825.2913,8875.466746654316,20076.426332670075,7375.668286015758,22581.003975574906,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,217.94644384529497,196.6660647053208,189.90646900785163,153.9692584953291,361.7442907340023,219.55211963669737,2.497734778363014,1.2843088680962904,0.0,0.0
31,31,,1,1,ICE,,,,,,,,,0.0,0.0,224.8699642112541,224.8699642112541,0.0,5.0,0,13.8,224.8699642112541,181.0982540659997,0.0,176.0982540659997,0.0,0,162.29825406599969,32.413824,31.691006281943363,0.7228177180566355,GDI_TRX12_SS0,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3156.318303067461,0.0,0.0,0.0,GDI_TRX12_SS0,3877.969365,9334.304746654318,20702.74668945677,7490.472577802451,22842.31405589765,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,221.31531803293063,200.18459613043888,192.8231629744197,154.88955508940967,368.9985770852978,220.96086734848924,2.580199038124665,1.3189303770257688,0.0,0.0
32,32,,1,1,ICE,,,,,,,,,0.0,0.0,227.28448785366368,227.28448785366368,0.0,5.0,0,13.8,227.28448785366368,183.47533554402003,0.0,178.47533554402003,0.0,0,164.67533554402002,33.750659923200004,32.155164719667525,1.5954952035324794,GDI_TRX12_SS0,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3156.318303067461,0.0,0.0,0.0,GDI_TRX12_SS0,3933.28133325,9816.084646654315,21359.06825687616,7609.702276971842,23115.6090604718,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,224.87462784263576,203.892230032162,195.90539084424216,155.88799302752722,376.62522934004807,222.4691622991929,2.665926615910534,1.3554167807791395,0.0,0.0
33,33,,1,1,ICE,,,,,,,,,0.0,0.0,215.20011281384643,215.20011281384643,0.0,5.0,0,13.8,215.20011281384643,171.55828893465252,0.0,166.55828893465252,0.0,0,152.7582889346525,32.413824,29.82819453053599,2.58562946946401,GDI_TRX12_SS0,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3156.318303067461,0.0,0.0,0.0,GDI_TRX12_SS0,4570.929182,8875.466746654316,20428.388738566697,6981.992809912381,22862.61716051673,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,206.86721702540444,184.9881621410582,180.3203301403808,151.16896206948212,337.552556760542,215.10751303555912,2.21559838622967,1.169336415512252,0.0,0.0
34,34,,1,1,ICE,,,,,,,,,0.0,0.0,217.1228688527225,217.1228688527225,0.0,5.0,0,13.8,217.1228688527225,173.46082097728492,0.0,168.46082097728492,0.0,0,154.6608209772849,32.413824,30.19969054730856,2.2141334526914385,GDI_TRX12_SS0,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,3156.318303067461,0.0,0.0,0.0,GDI_TRX12_SS0,4648.5415311,9334.304746654318,21070.840884940382,7087.994607186064,23136.697062463885,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,209.7739596064379,188.0729842804468,182.83424652327116,151.86329654265205,343.959841514439,216.23845852126504,2.2914661124549265,1.199728369687527,0.0,0.0
35,35,,1,1,ICE,,,,,,,,,0.0,0.0,219.17680282782888,219.17680282782888,0.0,5.0,0,13.8,219.17680282782888,175.4888810127366,0.0,170.4888810127366,0.0,0,156.6888810127366,33.750659923200004,30.595697662071,3.154962261129004,GDI_TRX12_SS0,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,3156.318303067461,0.0,0.0,0.0,GDI_TRX12_SS0,4730.034497655,9816.084646654315,21744.301625659224,7198.182481349906,23423.70034245148,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,212.85689214498075,191.32641178501063,185.50147955129395,152.63372151452626,350.70441853706353,217.4681004997526,2.370409675269064,1.231760711820703,0.0,0.0
36,36,,1,1,ICE,,,,,,,,,0.0,0.0,220.19948016664864,220.19948016664864,0.0,7.5,0,13.8,220.19948016664864,174.011323872834,0.0,166.511323872834,0.0,0,152.711323872834,32.413824,29.81902394470505,2.594800055294943,GDI_TRX12_SS1,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3670.8717118535305,0.0,0.0,0.0,GDI_TRX12_SS1,3825.2913,8875.466746654316,20590.979741456144,7890.221694801828,23072.77557988362,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,211.5711026507409,186.1755936328363,182.95424881402,153.79230623214818,360.77030702924986,219.55767088529805,2.497734778363014,1.2843088680962904,0.0,0.0
37,37,,1,1,ICE,,,,,,,,,0.0,0.0,222.44413751485203,222.44413751485203,0.0,7.5,0,13.8,222.44413751485203,176.18649983507885,0.0,168.68649983507885,0.0,0,154.88649983507884,32.413824,30.24375750379684,2.1700664962031624,GDI_TRX12_SS1,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3672.7048526380263,0.0,0.0,0.0,GDI_TRX12_SS1,3877.969365,9334.304746654318,21219.13323902733,8006.859127373017,23335.619623290502,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,214.84065460778535,189.54281778518637,185.7657451520055,154.7218920909249,368.0786500499099,220.96617398941024,2.580199038124665,1.3189303770257688,0.0,0.0
