,Unnamed: 0,bev,ac_leakage,ac_efficiency,powertrain_type,cd_ftp_1:cert_direct_oncycle_kwh_per_mile,cd_ftp_2:cert_direct_oncycle_kwh_per_mile,cd_ftp_3:cert_direct_oncycle_kwh_per_mile,cd_ftp_4:cert_direct_oncycle_kwh_per_mile,cd_hwfet:cert_direct_oncycle_kwh_per_mile,cd_us06_1:cert_direct_oncycle_kwh_per_mile,cd_us06_2:cert_direct_oncycle_kwh_per_mile,battery_sizing_onroad_direct_kwh_per_mile,nominal_onroad_direct_kwh_per_mile,onroad_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_oncycle_co2e_grams_per_mile,onroad_direct_oncycle_kwh_per_mile,cert_direct_offcycle_co2e_grams_per_mile,cert_direct_offcycle_kwh_per_mile,cert_indirect_offcycle_co2e_grams_per_mile,nominal_onroad_direct_co2e_grams_per_mile,cert_direct_oncycle_co2e_grams_per_mile,cert_direct_oncycle_kwh_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,cert_indirect_co2e_grams_per_mile,cert_co2e_grams_per_mile,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,credits_co2e_Mg_per_vehicle,cost_curve_class,structure_mass_lbs,footprint_ft2,structure_material,curbweight_lbs,rated_hp,battery_kwh,motor_kw,vehicle_id,vehicle_base_year_id,vehicle_name,model_year,delta_glider_non_structure_mass_lbs,glider_non_structure_mass_lbs,battery_mass_lbs,powertrain_mass_lbs,etw_lbs,vehicle_eng_rated_hp,vehicle_mot_rated_kw,rlhp20,rlhp60,engine_cost,driveline_cost,emachine_cost,battery_cost,electrified_driveline_cost,tech_bundle,structure_cost,glider_non_structure_cost,new_vehicle_mfr_cost_dollars,powertrain_cost,new_vehicle_mfr_generalized_cost_dollars,frontier,unibody,high_eff_alternator,start_stop,mhev,hev,hev_truck,deac_pd,deac_fc,cegr,atk2,gdi,turb12,turb11,gas_fuel,diesel_fuel,awd,fwd,trx10,trx11,trx12,trx21,trx22,ecvt,ice,fcv,phev,cs_ftp_1:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_2:cert_direct_oncycle_co2e_grams_per_mile,cs_ftp_3:cert_direct_oncycle_co2e_grams_per_mile,cs_hwfet:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_1:cert_direct_oncycle_co2e_grams_per_mile,cs_us06_2:cert_direct_oncycle_co2e_grams_per_mile,engine_cylinders,engine_displacement_L,hev_batt_kwh,hev_motor_kw
38,38,,1,1,ICE,,,,,,,,,0.0,0.0,224.8257376976527,224.8257376976527,0.0,7.5,0,13.8,224.8257376976527,178.4939938805221,0.0,170.9939938805221,0.0,0,157.1939938805221,33.750659923200004,30.694328021086267,3.0563319021137367,GDI_TRX12_SS1,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3674.630437222982,0.0,0.0,0.0,GDI_TRX12_SS1,3933.28133325,9816.084646654315,21877.38039103168,8128.014411127364,23610.526956030422,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,218.2966260037895,193.091772550116,188.73821611769773,155.72918506071915,375.7602433524166,222.4743157129325,2.665926615910534,1.3554167807791395,0.0,0.0
39,39,,1,1,ICE,,,,,,,,,0.0,0.0,212.911756907009,212.911756907009,0.0,7.5,0,13.8,212.911756907009,166.933090901965,0.0,159.433090901965,0.0,0,145.63309090196498,32.413824,28.43689986188129,3.976924138118708,GDI_TRX12_SS1,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3664.739634564699,0.0,0.0,0.0,GDI_TRX12_SS1,4570.929182,8875.466746654316,20936.810070063933,7490.414141409618,23349.26550139583,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,200.83191469385469,175.00596152967248,173.72566054755112,150.95382227839892,336.38311366561874,215.11473110226447,2.21559838622967,1.169336415512252,0.0,0.0
40,40,,1,1,ICE,,,,,,,,,0.0,0.0,214.80622602171968,214.80622602171968,0.0,7.5,0,13.8,214.80622602171968,168.7772514386738,0.0,161.2772514386738,0.0,0,147.4772514386738,32.413824,28.7969980249212,3.6168259750788,GDI_TRX12_SS1,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,3666.367519167732,0.0,0.0,0.0,GDI_TRX12_SS1,4648.5415311,9334.304746654318,21580.89010104065,7598.043823286334,23624.704146711203,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,203.6470959378546,177.95548727322708,176.1437424006409,151.65947397855138,342.8447519061177,216.24509009225517,2.2914661124549265,1.199728369687527,0.0,0.0
41,41,,1,1,ICE,,,,,,,,,0.0,0.0,216.8305551678648,216.8305551678648,0.0,7.5,0,13.8,216.8305551678648,170.74387139709364,0.0,163.24387139709364,0.0,0,149.44387139709363,33.750659923200004,29.181008104482093,4.569651818717912,GDI_TRX12_SS1,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,3668.077787832018,0.0,0.0,0.0,GDI_TRX12_SS1,4730.034497655,9816.084646654315,22256.061110423783,7709.941966114464,23913.1360146764,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,206.63488360726592,181.0670737792762,178.71102826945503,152.44082931347052,349.64440955479625,217.47423422357863,2.370409675269064,1.231760711820703,0.0,0.0
42,42,,1,1,ICE,,,,,,,,,0.0,0.0,215.70136594380256,215.70136594380256,0.0,5.0,0,13.8,215.70136594380256,176.5962933348493,0.0,171.5962933348493,0.0,0,157.79629333484928,32.413824,30.81193542173601,1.6018885782639884,GDI_TRX21_SS0,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3024.015380309212,0.0,0.0,0.0,GDI_TRX21_SS0,3825.2913,8875.466746654316,19944.123409911823,7243.365363257509,22383.121098593147,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,216.08616183784625,193.78540192228292,188.5814607625906,151.68554398696176,350.8038390638601,211.14794836903812,2.497734778363014,1.2843088680962904,0.0,0.0
43,43,,1,1,ICE,,,,,,,,,0.0,0.0,217.98836236904145,217.98836236904145,0.0,5.0,0,13.8,217.98836236904145,178.88587382978946,0.0,173.88587382978946,0.0,0,160.08587382978945,32.413824,31.259008067500005,1.154815932499993,GDI_TRX21_SS0,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3024.015380309212,0.0,0.0,0.0,GDI_TRX21_SS0,3877.969365,9334.304746654318,20570.44376669852,7358.169655044202,22644.534844289166,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,219.37961321882625,197.5059934014029,191.43954776860625,152.6239475680035,358.379335674768,212.51480304253656,2.580199038124665,1.3189303770257688,0.0,0.0
44,44,,1,1,ICE,,,,,,,,,0.0,0.0,220.431016196245,220.431016196245,0.0,5.0,0,13.8,220.431016196245,181.31329897578507,0.0,176.31329897578507,0.0,0,162.51329897578506,33.750659923200004,31.73299681120769,2.0176631119923094,GDI_TRX21_SS0,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3024.015380309212,0.0,0.0,0.0,GDI_TRX21_SS0,3933.28133325,9816.084646654315,21226.76533411791,7477.399354213593,22918.097498772044,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,222.86223880348524,201.4248889529772,194.4627443687814,153.63976056912395,366.3715310948159,214.00119014244888,2.665926615910534,1.3554167807791395,0.0,0.0
45,45,,1,1,ICE,,,,,,,,,0.0,0.0,208.4170197255894,208.4170197255894,0.0,5.0,0,13.8,208.4170197255894,169.13269266467418,0.0,164.13269266467418,0.0,0,150.33269266467417,32.413824,29.35456290047493,3.059261099525063,GDI_TRX21_SS0,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3024.015380309212,0.0,0.0,0.0,GDI_TRX21_SS0,4570.929182,8875.466746654316,20296.085815808445,6849.689887154131,22665.775228886967,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,205.278134752918,181.4277459989764,179.21000116950546,148.80823419414713,325.7622771258575,207.03820661885408,2.21559838622967,1.169336415512252,0.0,0.0
46,46,,1,1,ICE,,,,,,,,,0.0,0.0,210.28506710349373,210.28506710349373,0.0,5.0,0,13.8,210.28506710349373,171.07969914656263,0.0,166.07969914656263,0.0,0,152.27969914656262,32.413824,29.734743174154403,2.679080825845596,GDI_TRX21_SS0,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,3024.015380309212,0.0,0.0,0.0,GDI_TRX21_SS0,4648.5415311,9334.304746654318,20938.53796218213,6955.691684427815,22939.33459503876,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,208.10983892769644,184.6933266779187,181.6639558905624,149.52610785888632,332.35791207053427,208.04580500373595,2.2914661124549265,1.199728369687527,0.0,0.0
47,47,,1,1,ICE,,,,,,,,,0.0,0.0,212.3029255276922,212.3029255276922,0.0,5.0,0,13.8,212.3029255276922,173.15388971336847,0.0,168.15388971336847,0.0,0,154.35388971336846,33.750659923200004,30.13975792099118,3.610902002208825,GDI_TRX21_SS0,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,3024.015380309212,0.0,0.0,0.0,GDI_TRX21_SS0,4730.034497655,9816.084646654315,21611.99870290097,7065.879558591657,23225.994627444485,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,211.1163835838165,188.13651634123167,184.27057068437196,150.31861441794138,339.3306230189821,209.17465375786887,2.370409675269064,1.231760711820703,0.0,0.0
48,48,,1,1,ICE,,,,,,,,,0.0,0.0,212.68645483420917,212.68645483420917,0.0,7.5,0,13.8,212.68645483420917,170.25833437821075,0.0,162.75833437821075,0.0,0,148.95833437821074,32.413824,29.08620020402694,3.327623795973057,GDI_TRX21_SS1,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3538.5687890952813,0.0,0.0,0.0,GDI_TRX21_SS1,3825.2913,8875.466746654316,20458.67681869789,7757.918772043578,22868.9885712853,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,207.74590141553404,179.91957751006026,179.49063517881186,151.54508948002083,350.2006443611978,211.2996118985105,2.497734778363014,1.2843088680962904,0.0,0.0
49,49,,1,1,ICE,,,,,,,,,0.0,0.0,214.9191488219344,214.9191488219344,0.0,7.5,0,13.8,214.9191488219344,172.44070997704455,0.0,164.94070997704455,0.0,0,151.14070997704454,32.413824,29.512339592957623,2.901484407042375,GDI_TRX21_SS1,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3540.401929879777,0.0,0.0,0.0,GDI_TRX21_SS1,3877.969365,9334.304746654318,21086.830316269086,7874.556204614768,23131.71878705957,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,210.89581149284277,183.4074374275092,182.1940471929768,152.48090393225434,357.8627538803722,212.65535714512487,2.580199038124665,1.3189303770257688,0.0,0.0
50,50,,1,1,ICE,,,,,,,,,0.0,0.0,217.30394932980573,217.30394932980573,0.0,7.5,0,13.8,217.30394932980573,174.75567965042282,0.0,167.25567965042282,0.0,0,153.4556796504228,33.750659923200004,29.96436983126016,3.786290091939843,GDI_TRX21_SS1,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3542.3275144647328,0.0,0.0,0.0,GDI_TRX21_SS1,3933.28133325,9816.084646654315,21745.077468273437,7995.711488369114,23406.656569891427,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,214.22872636636413,187.0817241907024,185.05487593925653,153.4941254139477,365.93632148554894,214.12965062293225,2.665926615910534,1.3554167807791395,0.0,0.0
51,51,,1,1,ICE,,,,,,,,,0.0,0.0,205.5764188544545,205.5764188544545,0.0,7.5,0,13.8,205.5764188544545,163.15468183325677,0.0,155.65468183325677,0.0,0,141.85468183325673,32.413824,27.699112593489044,4.714711406510954,GDI_TRX21_SS1,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3532.4367118064497,0.0,0.0,0.0,GDI_TRX21_SS1,4570.929182,8875.466746654316,20804.507147305685,7358.111218651369,23147.169131682105,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,197.4277705129243,168.3389710393827,170.63779488178483,148.67746189552113,324.7945382712153,207.2221387580091,2.21559838622967,1.169336415512252,0.0,0.0
52,52,,1,1,ICE,,,,,,,,,0.0,0.0,207.3995063116232,207.3995063116232,0.0,7.5,0,13.8,207.3995063116232,165.0058994605472,0.0,157.5058994605472,0.0,0,143.7058994605472,32.413824,28.060588752264287,4.353235247735711,GDI_TRX21_SS1,470.302261,40.6,aluminum,2283.04032522339,87.6159060794973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,252.5350361933928,2583.04032522339,72.0,20.0,1.6281763510142275,15.147275179818951,3931.676304118603,3534.0645964094824,0.0,0.0,0.0,GDI_TRX21_SS1,4648.5415311,9334.304746654318,21448.587178282403,7465.740900528086,23421.92860285533,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,200.1276712695838,171.39854775441222,172.95382935485827,149.3925945260939,331.4992492702198,208.22214552523243,2.2914661124549265,1.199728369687527,0.0,0.0
53,53,,1,1,ICE,,,,,,,,,0.0,0.0,209.36902567358047,209.36902567358047,0.0,7.5,0,13.8,209.36902567358047,166.97964766814286,0.0,159.47964766814286,0.0,0,145.67964766814285,33.750659923200004,28.44599072227224,5.304669200927762,GDI_TRX21_SS1,486.2812740500001,42.63,aluminum,2352.99216076168,90.30043748478973,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,254.1440086816829,2652.99216076168,72.0,20.0,1.6281763510142275,15.147275179818951,4041.864178282445,3535.774865073769,0.0,0.0,0.0,GDI_TRX21_SS1,4730.034497655,9816.084646654315,22123.75818766553,7577.639043356215,23709.83897286938,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,202.9972148241141,174.62506765283308,175.41575617702858,150.1823607138166,338.5765887628339,209.3421672934217,2.370409675269064,1.231760711820703,0.0,0.0
54,54,,1,1,ICE,,,,,,,,,0.0,0.0,212.05662635347824,212.05662635347824,0.0,5.0,0,13.8,212.05662635347824,173.82902582018102,0.0,168.82902582018102,0.0,0,155.029025820181,32.413824,30.271587697751823,2.1422363022481754,GDI_TRX22_SS0,700.1294666666668,38.66666666666666,steel,2467.266670808189,94.68593371492564,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,256.8045094448587,2767.266670808189,72.0,20.0,1.6281763510142275,15.147275179818951,4219.349982948297,3371.1159894279126,0.0,0.0,0.0,GDI_TRX22_SS0,3825.2913,8875.466746654316,20291.224019030524,7590.46597237621,22695.5431506445,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,210.37540883403216,193.61201717754884,183.35458690920703,148.84770340328157,345.5354654479645,207.27173168705576,2.497734778363014,1.2843088680962904,0.0,0.0
55,55,,1,1,ICE,,,,,,,,,0.0,0.0,214.2174436649098,214.2174436649098,0.0,5.0,0,13.8,214.2174436649098,175.8786166112119,0.0,170.8786166112119,0.0,0,157.07861661121188,32.413824,30.67179899397168,1.7420250060283209,GDI_TRX22_SS0,723.5419400000001,40.6,steel,2542.244108770617,97.56333193256542,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,0.0,1560.203028029997,0.0,258.49914074062,2842.244108770617,72.0,20.0,1.6281763510142275,15.147275179818951,4334.15427473499,3371.1159894279126,0.0,0.0,0.0,GDI_TRX22_SS0,3877.969365,9334.304746654318,20917.54437581722,7705.270264162903,22955.756341543547,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,213.4588551838437,196.7297161675677,186.0480385571553,149.74296905849138,353.0924024008553,208.6135386487155,2.580199038124665,1.3189303770257688,0.0,0.0
56,56,,1,1,ICE,,,,,,,,,0.0,0.0,216.52884146321117,216.52884146321117,0.0,5.0,0,13.8,216.52884146321117,178.06156567348864,0.0,173.06156567348864,0.0,0,159.26156567348863,33.750659923200004,31.098050359668083,2.6526095635319216,GDI_TRX22_SS0,748.1250370000001,42.63,steel,2621.0025980153587,100.58583500462797,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,52.36385000000003,1612.566878029997,0.0,260.3106829853613,2921.0025980153587,72.0,20.0,1.6281763510142275,15.147275179818951,4453.3839739043815,3371.1159894279126,0.0,0.0,0.0,GDI_TRX22_SS0,3933.28133325,9816.084646654315,21573.86594323661,7824.499963332294,23228.07013597047,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,216.73937908975105,200.0355339092172,188.91091679077297,150.70867090079338,361.0786387125369,210.0671601352968,2.665926615910534,1.3554167807791395,0.0,0.0
57,57,,1,1,ICE,,,,,,,,,0.0,0.0,205.1941363775876,205.1941363775876,0.0,5.0,0,13.8,205.1941363775876,167.2225707197636,0.0,162.2225707197636,0.0,0,148.4225707197636,32.413824,28.98158484902392,3.432239150976077,GDI_TRX22_SS0,455.0841533333334,38.66666666666666,aluminum,2216.458086768967,85.06068921077438,0.0,0.0,1335,1.0,Compact:sedan:HEV:1.0:{'gasoline':1.0}:car:2.0:0.0:2019:2016.0:5.0:PS_DHE_TRXCV:steel:Toyota,2020,-49.87033333333343,1510.3326946966636,0.0,251.04123873897024,2516.458086768967,72.0,20.0,1.6281763510142275,15.147275179818951,3825.67450684492,3371.1159894279126,0.0,0.0,0.0,GDI_TRX22_SS0,4570.929182,8875.466746654316,20643.186424927146,7196.790496272832,22982.21111112044,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,200.4153546762932,183.41676624489423,174.63362001745003,146.07290459775717,320.6836978219363,203.18039835506264,2.21559838622967,1.169336415512252,0.0,0.0
